anio,mes_num,mes,departamento,combustible,precio_soles_galon,archivo_fuente,combustible_norm
2020,9,Setiembre,MADRE DE DIOS,G90,12.75,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G90
2020,9,Setiembre,MADRE DE DIOS,G84,9.01,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G84
2020,9,Setiembre,MADRE DE DIOS,DIESEL B5 S-50 UV,9.66,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 S-50 UV
2020,9,Setiembre,MOQUEGUA,GLP 1/,1.66,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,MOQUEGUA,Gasohol 84 Plus,11.78,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 84 PLUS
2020,9,Setiembre,MOQUEGUA,Gasohol 90 Plus,11.77,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 90 PLUS
2020,9,Setiembre,MOQUEGUA,Gasohol 95 Plus,12.54,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 95 PLUS
2020,9,Setiembre,MOQUEGUA,Gasohol 97 Plus,12.84,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 97 PLUS
2020,9,Setiembre,MOQUEGUA,Gasohol 98 Plus,14.57,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 98 PLUS
2020,9,Setiembre,MOQUEGUA,DIESEL B5 S-50 UV,10.92,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 S-50 UV
2020,9,Setiembre,PASCO,GLP 1/,1.74,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,PASCO,Gasohol 84 Plus,12.89,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 84 PLUS
2020,9,Setiembre,PASCO,Gasohol 90 Plus,11.95,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 90 PLUS
2020,9,Setiembre,PASCO,Gasohol 95 Plus,12.94,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 95 PLUS
2020,9,Setiembre,PASCO,Gasohol 97 Plus,14.65,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 97 PLUS
2020,9,Setiembre,PASCO,DIESEL B5 S-50 UV,11.73,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 S-50 UV
2020,9,Setiembre,PIURA,GLP 1/,1.59,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,PIURA,Gasohol 84 Plus,12.29,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 84 PLUS
2020,9,Setiembre,PIURA,Gasohol 90 Plus,12.91,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 90 PLUS
2020,9,Setiembre,PIURA,Gasohol 95 Plus,14.15,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 95 PLUS
2020,9,Setiembre,PIURA,Gasohol 97 Plus,16.24,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 97 PLUS
2020,9,Setiembre,PIURA,Gasohol 98 Plus,16.2,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 98 PLUS
2020,9,Setiembre,PIURA,DIESEL B5 UV,12.4,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 UV
2020,9,Setiembre,PIURA,GNV 2/,1.75,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GNV
2020,9,Setiembre,PUNO,GLP 1/,2.3,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,PUNO,Gasohol 84 Plus,11.65,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 84 PLUS
2020,9,Setiembre,PUNO,Gasohol 90 Plus,12.31,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 90 PLUS
2020,9,Setiembre,PUNO,Gasohol 95 Plus,12.98,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 95 PLUS
2020,9,Setiembre,PUNO,Gasohol 97 Plus,13.9,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 97 PLUS
2020,9,Setiembre,PUNO,Gasohol 98 Plus,12.99,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 98 PLUS
2020,9,Setiembre,PUNO,DIESEL B5 S-50 UV,11.25,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 S-50 UV
2020,9,Setiembre,SAN MARTIN,GLP 1/,1.5,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,SAN MARTIN,G95,13.75,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G95
2020,9,Setiembre,SAN MARTIN,G90,12.06,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G90
2020,9,Setiembre,SAN MARTIN,G84,11.33,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G84
2020,9,Setiembre,SAN MARTIN,DIESEL B5 UV,11.28,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 UV
2020,9,Setiembre,TACNA,GLP 1/,1.4,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,TACNA,Gasohol 84 Plus,12.69,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 84 PLUS
2020,9,Setiembre,TACNA,Gasohol 90 Plus,12.75,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 90 PLUS
2020,9,Setiembre,TACNA,Gasohol 95 Plus,13.15,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 95 PLUS
2020,9,Setiembre,TACNA,Gasohol 97 Plus,16.67,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 97 PLUS
2020,9,Setiembre,TACNA,Gasohol 98 Plus,15.68,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 98 PLUS
2020,9,Setiembre,TACNA,DIESEL B5 S-50 UV,11.15,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 S-50 UV
2020,9,Setiembre,TUMBES,GLP 1/,1.86,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,TUMBES,Gasohol 84 Plus,11.23,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 84 PLUS
2020,9,Setiembre,TUMBES,Gasohol 90 Plus,12.23,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 90 PLUS
2020,9,Setiembre,TUMBES,Gasohol 95 Plus,13.14,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GASOHOL 95 PLUS
2020,9,Setiembre,TUMBES,DIESEL B5 UV,10.4,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 UV
2020,9,Setiembre,TUMBES,DIESEL B5 S-50 UV,11.32,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 S-50 UV
2020,9,Setiembre,UCAYALI,GLP 1/,1.67,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,GLP
2020,9,Setiembre,UCAYALI,G95,13.78,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G95
2020,9,Setiembre,UCAYALI,G90,10.15,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G90
2020,9,Setiembre,UCAYALI,G84,8.97,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,G84
2020,9,Setiembre,UCAYALI,DIESEL B5 UV,8.85,2020/Reporte-Mensual-Precios-Setiembre-2020.pdf,DIESEL B5 UV
2021,4,Abril,AMAZONAS,GLP 1/,2.01,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,AMAZONAS,G95,15.24,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G95
2021,4,Abril,AMAZONAS,G90,14.19,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G90
2021,4,Abril,AMAZONAS,G84,13.68,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G84
2021,4,Abril,AMAZONAS,DIESEL B5 UV,13.0,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 UV
2021,4,Abril,ANCASH,GLP 1/,1.88,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,ANCASH,Gasohol 84 Plus,13.41,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,ANCASH,Gasohol 90 Plus,14.13,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,ANCASH,Gasohol 95 Plus,14.8,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,ANCASH,Gasohol 97 Plus,15.07,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,ANCASH,Gasohol 98 Plus,15.9,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,ANCASH,DIESEL B5 S-50 UV,13.34,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,ANCASH,GNV 2/,1.93,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,APURIMAC,GLP 1/,2.72,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,APURIMAC,Gasohol 84 Plus,12.22,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,APURIMAC,Gasohol 90 Plus,14.33,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,APURIMAC,Gasohol 95 Plus,14.72,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,APURIMAC,Gasohol 97 Plus,15.52,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,APURIMAC,Gasohol 98 Plus,14.9,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,APURIMAC,DIESEL B5 S-50 UV,13.41,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,AREQUIPA,GLP 1/,1.87,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,AREQUIPA,Gasohol 84 Plus,13.05,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,AREQUIPA,Gasohol 90 Plus,13.68,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,AREQUIPA,Gasohol 95 Plus,14.59,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,AREQUIPA,Gasohol 97 Plus,15.26,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,AREQUIPA,Gasohol 98 Plus,16.33,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,AREQUIPA,DIESEL B5 S-50 UV,12.97,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,AYACUCHO,GLP 1/,2.04,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,AYACUCHO,Gasohol 84 Plus,13.94,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,AYACUCHO,Gasohol 90 Plus,14.02,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,AYACUCHO,Gasohol 95 Plus,14.44,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,AYACUCHO,Gasohol 97 Plus,14.64,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,AYACUCHO,Gasohol 98 Plus,14.98,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,AYACUCHO,DIESEL B5 S-50 UV,13.42,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,CAJAMARCA,GLP 1/,2.2,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,CAJAMARCA,Gasohol 84 Plus,14.4,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,CAJAMARCA,Gasohol 90 Plus,14.78,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,CAJAMARCA,Gasohol 95 Plus,15.42,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,CAJAMARCA,Gasohol 97 Plus,15.74,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,CAJAMARCA,Gasohol 98 Plus,16.69,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,CAJAMARCA,DIESEL B5 S-50 UV,13.48,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,CUSCO,GLP 1/,2.59,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,CUSCO,Gasohol 84 Plus,13.33,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,CUSCO,Gasohol 90 Plus,13.58,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,CUSCO,Gasohol 95 Plus,14.11,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,CUSCO,Gasohol 97 Plus,14.6,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,CUSCO,Gasohol 98 Plus,16.26,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,CUSCO,DIESEL B5 S-50 UV,13.22,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,CUSCO,GNV 2/,1.89,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,HUANCAVELICA,GLP 1/,2.16,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,HUANCAVELICA,Gasohol 84 Plus,12.65,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,HUANCAVELICA,Gasohol 90 Plus,14.04,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,HUANCAVELICA,Gasohol 95 Plus,14.45,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,HUANCAVELICA,Gasohol 97 Plus,15.85,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,HUANCAVELICA,DIESEL B5 S-50 UV,13.74,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,HUANUCO,GLP 1/,2.02,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,HUANUCO,Gasohol 84 Plus,11.95,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,HUANUCO,Gasohol 90 Plus,13.73,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,HUANUCO,Gasohol 95 Plus,14.01,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,HUANUCO,Gasohol 97 Plus,14.01,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,HUANUCO,Gasohol 98 Plus,12.5,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,HUANUCO,DIESEL B5 S-50 UV,12.88,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,ICA,GLP 1/,1.78,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,ICA,Gasohol 84 Plus,13.33,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,ICA,Gasohol 90 Plus,13.74,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,ICA,Gasohol 95 Plus,14.36,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,ICA,Gasohol 97 Plus,14.86,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,ICA,Gasohol 98 Plus,15.51,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,ICA,DIESEL B5 S-50 UV,13.12,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,ICA,GNV 2/,1.81,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,JUNIN,GLP 1/,1.83,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,JUNIN,Gasohol 84 Plus,13.32,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,JUNIN,Gasohol 90 Plus,13.75,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,JUNIN,Gasohol 95 Plus,14.32,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,JUNIN,Gasohol 97 Plus,14.69,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,JUNIN,Gasohol 98 Plus,17.5,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,JUNIN,DIESEL B5 S-50 UV,13.34,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,JUNIN,GNV 2/,1.89,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,LA LIBERTAD,GLP 1/,1.83,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,LA LIBERTAD,Gasohol 84 Plus,13.96,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,LA LIBERTAD,Gasohol 90 Plus,14.12,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,LA LIBERTAD,Gasohol 95 Plus,14.97,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,LA LIBERTAD,Gasohol 97 Plus,15.64,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,LA LIBERTAD,Gasohol 98 Plus,16.68,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,LA LIBERTAD,DIESEL B5 S-50 UV,13.06,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,LA LIBERTAD,GNV 2/,1.95,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,LAMBAYEQUE,GLP 1/,1.89,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,LAMBAYEQUE,Gasohol 84 Plus,13.98,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,LAMBAYEQUE,Gasohol 90 Plus,14.39,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,LAMBAYEQUE,Gasohol 95 Plus,15.54,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,LAMBAYEQUE,Gasohol 97 Plus,16.0,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,LAMBAYEQUE,Gasohol 98 Plus,16.69,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,LAMBAYEQUE,DIESEL B5 S-50 UV,13.02,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,LAMBAYEQUE,GNV 2/,1.8,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,LIMA,GLP 1/,1.86,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,LIMA,Gasohol 84 Plus,12.5,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,LIMA,Gasohol 90 Plus,13.56,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,LIMA,Gasohol 95 Plus,14.56,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,LIMA,Gasohol 97 Plus,15.19,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,LIMA,Gasohol 98 Plus,16.18,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,LIMA,DIESEL B5 S-50 UV,13.11,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,LIMA,GNV 2/,1.51,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,LORETO,GLP 1/,2.0,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,LORETO,G95,16.54,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G95
2021,4,Abril,LORETO,G90,12.93,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G90
2021,4,Abril,LORETO,G84,11.68,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G84
2021,4,Abril,LORETO,DIESEL B5 UV,10.57,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 UV
2021,4,Abril,MADRE DE DIOS,GLP 1/,2.15,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,MADRE DE DIOS,G95,15.63,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G95
2021,4,Abril,MADRE DE DIOS,G90,15.34,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G90
2021,4,Abril,MADRE DE DIOS,G84,11.46,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G84
2021,4,Abril,MADRE DE DIOS,DIESEL B5 S-50 UV,11.57,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,MOQUEGUA,GLP 1/,2.09,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,MOQUEGUA,Gasohol 84 Plus,13.86,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,MOQUEGUA,Gasohol 90 Plus,14.29,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,MOQUEGUA,Gasohol 95 Plus,14.88,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,MOQUEGUA,Gasohol 97 Plus,15.23,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,MOQUEGUA,Gasohol 98 Plus,16.25,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,MOQUEGUA,DIESEL B5 S-50 UV,13.5,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,PASCO,GLP 1/,2.06,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,PASCO,Gasohol 84 Plus,14.94,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,PASCO,Gasohol 90 Plus,14.29,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,PASCO,Gasohol 95 Plus,15.12,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,PASCO,Gasohol 97 Plus,16.81,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,PASCO,DIESEL B5 S-50 UV,13.82,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,PIURA,GLP 1/,1.95,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,PIURA,Gasohol 84 Plus,14.28,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,PIURA,Gasohol 90 Plus,14.86,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,PIURA,Gasohol 95 Plus,15.75,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,PIURA,Gasohol 97 Plus,17.51,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,PIURA,Gasohol 98 Plus,17.77,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,PIURA,DIESEL B5 S-50 UV,13.97,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,PIURA,GNV 2/,1.75,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GNV
2021,4,Abril,PUNO,GLP 1/,2.89,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,PUNO,Gasohol 84 Plus,13.65,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 84 PLUS
2021,4,Abril,PUNO,Gasohol 90 Plus,14.21,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 90 PLUS
2021,4,Abril,PUNO,Gasohol 95 Plus,14.67,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 95 PLUS
2021,4,Abril,PUNO,Gasohol 97 Plus,14.97,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 97 PLUS
2021,4,Abril,PUNO,Gasohol 98 Plus,14.41,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GASOHOL 98 PLUS
2021,4,Abril,PUNO,DIESEL B5 S-50 UV,13.14,2021/Reporte-Mensual-Precios-Abril-2021.pdf,DIESEL B5 S-50 UV
2021,4,Abril,SAN MARTIN,GLP 1/,2.01,2021/Reporte-Mensual-Precios-Abril-2021.pdf,GLP
2021,4,Abril,SAN MARTIN,G95,15.17,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G95
2021,4,Abril,SAN MARTIN,G90,14.27,2021/Reporte-Mensual-Precios-Abril-2021.pdf,G90
